,loss,accuracy,val_loss,val_accuracy
35,0.44294503331184387,0.8765270709991455,0.345712274312973,0.9213286638259888
36,0.44810572266578674,0.8686736226081848,0.3432600796222687,0.9195803999900818
37,0.4391937255859375,0.8813263773918152,0.3402657210826874,0.9230769276618958
38,0.4365738034248352,0.8800174593925476,0.3380412757396698,0.9230769276618958
39,0.4375576376914978,0.8800174593925476,0.3357457220554352,0.9248251914978027
40,0.42476198077201843,0.882635235786438,0.3325432538986206,0.9248251914978027
41,0.4142373204231262,0.8922338485717773,0.3297913670539856,0.9265734553337097
42,0.425578773021698,0.8839441537857056,0.3279596269130707,0.9265734553337097
43,0.4257195293903351,0.8782722353935242,0.32515716552734375,0.9265734553337097
44,0.4062844514846802,0.8900523781776428,0.32291826605796814,0.9265734553337097
45,0.42521148920059204,0.8817626237869263,0.3216036260128021,0.9265734553337097
46,0.4081402122974396,0.889616072177887,0.32044151425361633,0.9283216595649719
47,0.4068526029586792,0.8935427665710449,0.3189263939857483,0.9283216595649719
48,0.42113354802131653,0.8756544589996338,0.31780534982681274,0.9265734553337097
49,0.4115680754184723,0.8904886841773987,0.31571081280708313,0.9265734553337097
50,0.38907235860824585,0.8961605429649353,0.3134085237979889,0.9283216595649719
51,0.39626726508140564,0.8931064605712891,0.31178438663482666,0.9283216595649719
52,0.39591240882873535,0.8957242369651794,0.3108428716659546,0.9283216595649719
53,0.3898429572582245,0.8957242369651794,0.30953484773635864,0.9283216595649719
54,0.3912394046783447,0.889616072177887,0.30784034729003906,0.9283216595649719
55,0.3898789584636688,0.8957242369651794,0.3064296841621399,0.9300699234008789
56,0.38350313901901245,0.8979057669639587,0.3048274517059326,0.9283216595649719
57,0.3713577687740326,0.9018324613571167,0.3030342161655426,0.9283216595649719
58,0.368647962808609,0.9048865437507629,0.30246415734291077,0.9318181872367859
59,0.3814317286014557,0.8909249305725098,0.30119597911834717,0.9300699234008789
60,0.37316495180130005,0.9035776853561401,0.3002071976661682,0.9300699234008789
61,0.3800804018974304,0.8965968489646912,0.29964780807495117,0.9300699234008789
62,0.37072229385375977,0.900959849357605,0.29765769839286804,0.9318181872367859
63,0.37940436601638794,0.8935427665710449,0.2960658073425293,0.9335664510726929
64,0.3791205585002899,0.9022687673568726,0.2948753237724304,0.9335664510726929
65,0.3663167357444763,0.9057591557502747,0.2945818603038788,0.9335664510726929
66,0.3680883049964905,0.9061954617500305,0.2941652834415436,0.9335664510726929
67,0.36847981810569763,0.8961605429649353,0.29300254583358765,0.9335664510726929
68,0.35659852623939514,0.9048865437507629,0.2917802333831787,0.9335664510726929
69,0.3586970567703247,0.9105584621429443,0.29152998328208923,0.9318181872367859
70,0.35219597816467285,0.9105584621429443,0.2906568944454193,0.9318181872367859
71,0.36490216851234436,0.8996509313583374,0.2895507514476776,0.9318181872367859
72,0.3568129539489746,0.9048865437507629,0.2883434593677521,0.9353147149085999
73,0.3717656433582306,0.8974694609642029,0.28787532448768616,0.9335664510726929
74,0.363132119178772,0.9048865437507629,0.2875837981700897,0.9335664510726929
75,0.35480374097824097,0.8957242369651794,0.2863410413265228,0.9318181872367859
76,0.35614535212516785,0.9031413793563843,0.2870497405529022,0.9318181872367859
77,0.3459506034851074,0.907940685749054,0.28660550713539124,0.9300699234008789
78,0.3586997985839844,0.8974694609642029,0.2852669954299927,0.9318181872367859
79,0.35636425018310547,0.9027050733566284,0.28410759568214417,0.9335664510726929
80,0.3417319357395172,0.9096858501434326,0.2846050262451172,0.9300699234008789
81,0.3502368927001953,0.9075043797492981,0.283286452293396,0.9335664510726929
82,0.345492422580719,0.9083769917488098,0.28267648816108704,0.9335664510726929
83,0.33984842896461487,0.9105584621429443,0.2815713584423065,0.9335664510726929
84,0.35746073722839355,0.9092495441436768,0.28082847595214844,0.9335664510726929
85,0.3391983211040497,0.9088132381439209,0.28099074959754944,0.9335664510726929
86,0.33203911781311035,0.9140488505363464,0.27957984805107117,0.9335664510726929
87,0.3299616873264313,0.9179755449295044,0.27917733788490295,0.9318181872367859
88,0.33684319257736206,0.9166666865348816,0.2785634696483612,0.9318181872367859
89,0.343937486410141,0.9057591557502747,0.27742406725883484,0.9335664510726929
90,0.33858487010002136,0.9118673801422119,0.27732768654823303,0.9335664510726929
91,0.33708879351615906,0.9171029925346375,0.27750054001808167,0.9318181872367859
92,0.335405558347702,0.9149214625358582,0.27757275104522705,0.9318181872367859
93,0.34142354130744934,0.9035776853561401,0.27683570981025696,0.9335664510726929
94,0.3422772288322449,0.9075043797492981,0.2768615186214447,0.9318181872367859
95,0.3402073383331299,0.9031413793563843,0.27624911069869995,0.9318181872367859
96,0.32715728878974915,0.9144851565361023,0.2752934396266937,0.9318181872367859
97,0.3232840597629547,0.9083769917488098,0.27543413639068604,0.9335664510726929
98,0.33425021171569824,0.9088132381439209,0.2752070426940918,0.9318181872367859
99,0.32627782225608826,0.9149214625358582,0.27450886368751526,0.9335664510726929
100,0.33359190821647644,0.9075043797492981,0.2739897072315216,0.9353147149085999
101,0.3136713206768036,0.9205933809280396,0.2745761275291443,0.9353147149085999
102,0.33212727308273315,0.915357768535614,0.2739640474319458,0.9353147149085999
103,0.3355223536491394,0.9144851565361023,0.27337318658828735,0.9353147149085999
104,0.3283696472644806,0.9144851565361023,0.27329474687576294,0.9370629191398621
105,0.33216792345046997,0.9105584621429443,0.27239277958869934,0.9370629191398621
106,0.32522809505462646,0.9166666865348816,0.2723613381385803,0.9370629191398621
107,0.3258008658885956,0.9179755449295044,0.27206337451934814,0.9370629191398621
108,0.3248322606086731,0.915357768535614,0.27107030153274536,0.9353147149085999
109,0.3111957013607025,0.9223385453224182,0.27202749252319336,0.9370629191398621
110,0.31020286679267883,0.9201570749282837,0.2708282172679901,0.9370629191398621
111,0.3191489577293396,0.9232111573219299,0.2699255347251892,0.9370629191398621
112,0.3186170160770416,0.9184118509292603,0.2703838646411896,0.9370629191398621
113,0.32715103030204773,0.9140488505363464,0.2698003351688385,0.9370629191398621
114,0.33532804250717163,0.9140488505363464,0.26961901783943176,0.9370629191398621
115,0.3172820508480072,0.9175392389297485,0.26891618967056274,0.9370629191398621
116,0.32179808616638184,0.9171029925346375,0.2689128518104553,0.938811182975769
117,0.3176697790622711,0.9227748513221741,0.26846203207969666,0.9370629191398621
118,0.32024437189102173,0.9096858501434326,0.2674017548561096,0.9370629191398621
119,0.32755032181739807,0.9175392389297485,0.2679392695426941,0.9370629191398621
120,0.3164481520652771,0.911431074142456,0.26799529790878296,0.938811182975769
121,0.31551769375801086,0.9197207689285278,0.267057865858078,0.938811182975769
122,0.3007175922393799,0.9275741577148438,0.26666146516799927,0.9370629191398621
123,0.30611348152160645,0.9219022393226624,0.26637518405914307,0.9370629191398621
124,0.31604352593421936,0.9197207689285278,0.2665855288505554,0.938811182975769
125,0.3264754116535187,0.9105584621429443,0.26705414056777954,0.940559446811676
126,0.32339349389076233,0.9184118509292603,0.2666234076023102,0.938811182975769
127,0.31076866388320923,0.9236474633216858,0.2657925486564636,0.938811182975769
128,0.31286507844924927,0.9166666865348816,0.26566973328590393,0.938811182975769
129,0.3047640919685364,0.9232111573219299,0.2651756703853607,0.940559446811676
130,0.3062756061553955,0.9214659929275513,0.26509106159210205,0.940559446811676
131,0.31009867787361145,0.9223385453224182,0.2659430205821991,0.938811182975769
132,0.307878702878952,0.9210296869277954,0.26630353927612305,0.938811182975769
133,0.3225860297679901,0.9144851565361023,0.26650986075401306,0.940559446811676
134,0.30393293499946594,0.9275741577148438,0.26575687527656555,0.938811182975769
135,0.32480016350746155,0.9157940745353699,0.2650006413459778,0.940559446811676
136,0.31165120005607605,0.9219022393226624,0.26439958810806274,0.942307710647583
137,0.2997187077999115,0.9301919937133789,0.2643434703350067,0.940559446811676
138,0.30598512291908264,0.9240837693214417,0.2641063928604126,0.938811182975769
139,0.30397140979766846,0.9280104637145996,0.264401912689209,0.940559446811676
140,0.3085193336009979,0.9223385453224182,0.264619380235672,0.940559446811676
141,0.3113477826118469,0.9149214625358582,0.26453840732574463,0.938811182975769
142,0.2969154119491577,0.929755687713623,0.2630293667316437,0.938811182975769
143,0.30893731117248535,0.9157940745353699,0.2634347975254059,0.940559446811676
144,0.29898422956466675,0.9236474633216858,0.26336202025413513,0.938811182975769
145,0.3041810095310211,0.9275741577148438,0.26337653398513794,0.940559446811676
146,0.3007807433605194,0.9306282997131348,0.26313549280166626,0.940559446811676
147,0.3150925040245056,0.9162303805351257,0.262175053358078,0.940559446811676
148,0.2940070629119873,0.9306282997131348,0.2630043029785156,0.9440559148788452
149,0.3005603849887848,0.9205933809280396,0.2632840573787689,0.9440559148788452
